# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	SampleName	RedIDATFilename	GreenIDATFilename	SampleType	RedUUID	GreenUUID
C3L-00145	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00145.T.CPT0002630009.csv.gz	103275976	csv	358de720a3a90a69eab5cb23093f3a1a	C3L-00145.T	202184990052_R02C01_Red.idat	202184990052_R02C01_Grn.idat	tumor	f5b16185-ca2b-4442-b4e6-29309b41028f	cc18dc51-39d8-4a1e-9d9d-c0a03f6ff0a3
C3L-00156	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00156.T.CPT0002080008.csv.gz	103270677	csv	c2f52524bf4a5c399c3027b7e103beb9	C3L-00156.T	202163550076_R03C01_Red.idat	202163550076_R03C01_Grn.idat	tumor	57cdcabf-99c0-4d03-9e2d-a4f68d5eb1d9	a75695f1-5e23-49e1-81a3-dc2db4b751b9
C3L-00157	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00157.T.CPT0002560009.csv.gz	103260805	csv	74a0bfeb99c0c565a7d172c4932abc3f	C3L-00157.T	202163550007_R03C01_Red.idat	202163550007_R03C01_Grn.idat	tumor	c2e90180-e083-407d-b2d7-29b90490d8ca	1e076203-8ca0-4049-b9b3-3c2795db459e
C3L-00161	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00161.T.CPT0070380007.csv.gz	103281174	csv	a813cd02a2aa1ead2479126b7e5c22e5	C3L-00161.T	202178770006_R05C01_Red.idat	202178770006_R05C01_Grn.idat	tumor	510d3c1f-5245-42b6-be03-db0788b7c61d	c1fc3d56-9bb6-4c3c-962c-f0f316912ad8
C3L-00165	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00165.T.CPT0186400006.csv.gz	103247135	csv	cb4d980e159c5e06850f40ae4eed98cd	C3L-00165.T	203219750071_R03C01_Red.idat	203219750071_R03C01_Grn.idat	tumor	f7ee8b65-0b1c-4886-8a03-ebb691f09f2e	b82ccdd3-43e6-426f-939f-0e576aae8c81
C3L-00183	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00183.T.CPT0066470010.csv.gz	103277721	csv	60dd2996e9e722bb82c0c8df07a20666	C3L-00183.T	202184900140_R05C01_Red.idat	202184900140_R05C01_Grn.idat	tumor	d61f0e73-8c94-44c0-8945-f66ed59511e7	3c846f4c-e401-49bf-82c5-b5c59011e23f
C3L-00189	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00189.T.CPT0081060010.csv.gz	103269271	csv	92ed9e6eb2581cdd9828dfbcfae1cb5e	C3L-00189.T	202184990063_R04C01_Red.idat	202184990063_R04C01_Grn.idat	tumor	60a29b8f-f794-4e40-9ca4-620fbbbb3fc5	d7153ed5-88c9-4b49-be4b-8aa9f92781bc
C3L-00263	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00263.A.CPT0011750008.csv.gz	103190760	csv	f31c2b619d4091268dd2aa4c4f78de67	C3L-00263.A	203027390091_R01C01_Red.idat	203027390091_R01C01_Grn.idat	tissue_normal	4e57b96b-e36b-40b0-89cd-84da3ef3e546	04c477b4-5881-46ea-8cf2-84f95174ae3e
C3L-00263	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00263.T.CPT0011710007.csv.gz	103273740	csv	1f1046d43b47c260a3fc3b37b8199784	C3L-00263.T	202163530120_R08C01_Red.idat	202163530120_R08C01_Grn.idat	tumor	e2ca967f-19e0-4b35-a3c4-592af20e0031	a30fa96e-8720-4738-87e7-34afc186242f
C3L-00265	GBM	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00265.T.CPT0011440007.csv.gz	103279242	csv	7d2d4d038ccc71f8c052853410a72997	C3L-00265.T	202176290047_R06C01_Red.idat	202176290047_R06C01_Grn.idat	tumor	8a445b31-c3d2-423e-9fc5-d5865e249f46	8ea8f1f3-06bf-4cb9-a2c0-a62b20e39bbc
C3L-00275	CM	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CM/CPTAC3_CM_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00275.T.CPT0000370006.csv.gz	103220317	csv	e58bee04687a28a7117ee19d47aa7ae1	C3L-00275.T	202234380024_R05C01_Red.idat	202234380024_R05C01_Grn.idat	tumor	c352bfd5-8576-4fd1-80d8-0711c44ea7ae	773d1640-5467-49e5-a250-c3b86c0d93b8
C3L-00277	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00277.A.CPT0011540010.csv.gz	103251245	csv	ac6d3bec1ef37936d95a52e58c24820a	C3L-00277.A	203561450100_R08C01_Red.idat	203561450100_R08C01_Grn.idat	tissue_normal	3b5a1b08-ba1c-4c70-8f30-955798650cf5	0b313bca-83ab-4697-b531-bec5ed9e7876
C3L-00277	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00277.T.CPT0011520006.csv.gz	103268662	csv	0ac17d56842ca794070014c2df0fc91e	C3L-00277.T	202178770111_R06C01_Red.idat	202178770111_R06C01_Grn.idat	tumor	fb93588e-6fde-4ea9-a728-30f3b72d0673	722a2690-7457-4024-841b-cd867b8d6c3f
C3L-00278	GBM	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00278.T.CPT0000430002.csv.gz	103263924	csv	d6e29042898360081871fa59faf4e040	C3L-00278.T	202184990052_R08C01_Red.idat	202184990052_R08C01_Grn.idat	tumor	8a4c4b6f-3046-4e45-a658-b2ea12e92ed2	57007e75-15da-49dd-9621-1c6bdbf7d23c
C3L-00279	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00279.A.CPT0082770009.csv.gz	103243296	csv	29c9427f197b2f8fd7f5fa4f4b6e936e	C3L-00279.A	203027390034_R02C01_Red.idat	203027390034_R02C01_Grn.idat	tissue_normal	08d47b87-c26f-4ad4-978b-fd00f868264f	c66954a9-b6fb-46c2-a281-eaf582088084
C3L-00279	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00279.T.CPT0082740010.csv.gz	103278133	csv	5ba3af1b6bd0b65676a9bae68434fbff	C3L-00279.T	202178770143_R07C01_Red.idat	202178770143_R07C01_Grn.idat	tumor	11ba1620-6b68-493c-931c-3a1432fa2f62	6472fb36-b647-44c2-9bf4-57453ce681eb
C3L-00349	GBM	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00349.T.CPT0000490007.csv.gz	103234585	csv	4dcaf3b37b0463c988dbd94b8fbec47c	C3L-00349.T	202184900128_R07C01_Red.idat	202184900128_R07C01_Grn.idat	tumor	91d1aa67-5e2a-42b5-8aab-baa8cfab493f	df239e8b-0f2c-4a52-b68d-0eb67f9d7b60
C3L-00356	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00356.T.CPT0002130009.csv.gz	103284444	csv	912dd4149e1307dd9f9adf7a6a50652d	C3L-00356.T	202178770100_R01C01_Red.idat	202178770100_R01C01_Grn.idat	tumor	4837df20-40a4-4d73-8c5c-2a14cd71cb0a	01f9e9ac-db9c-4837-90ba-75355af366a7
C3L-00358	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00358.T.CPT0002210008.csv.gz	103274456	csv	b6f61ae44a6690e3b06ee29d1c3e507b	C3L-00358.T	202184990013_R01C01_Red.idat	202184990013_R01C01_Grn.idat	tumor	2ae3240a-5ddd-4267-a158-02e27793c242	5bf0f27b-fb0e-480b-a461-5a0fb07010a8
C3L-00359	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00359.T.CPT0002270008.csv.gz	103250144	csv	b2834893d96bf75a4f21ecc6a782ec9d	C3L-00359.T	202176300039_R01C01_Red.idat	202176300039_R01C01_Grn.idat	tumor	15d70e8e-f96c-4d54-bb28-8e2796344ef8	a89361b3-b27a-440c-97cc-f60a679c2cba
C3L-00360	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00360.T.CPT0002350008.csv.gz	103271194	csv	9b1da28f9f0923da3c2e747629182aa3	C3L-00360.T	202184990008_R06C01_Red.idat	202184990008_R06C01_Grn.idat	tumor	6b316965-ed2e-4668-b789-553b96337cde	eb740923-3399-4976-b609-00265c751d18
C3L-00361	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00361.T.CPT0002430008.csv.gz	103249001	csv	ed3905e653cb5575448d8a4f69fad1e5	C3L-00361.T	202178770111_R01C01_Red.idat	202178770111_R01C01_Grn.idat	tumor	5693fe81-ef12-4862-8045-3ec5a9fc5a0a	50ed7b2d-110d-40d5-afbf-4d0f0b43dea0
C3L-00362	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00362.T.CPT0002500008.csv.gz	103280915	csv	ca2eb412637ccfa91305f78d0e2ff5dd	C3L-00362.T	202184900105_R01C01_Red.idat	202184900105_R01C01_Grn.idat	tumor	3410f9e9-fad9-4a67-8bdc-91a44497aa09	721df2ff-3aa9-43e5-81ac-239df5f5034e
C3L-00365	GBM	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00365.T.CPT0002410008.csv.gz	103271801	csv	0ff2cc391280174e78a0e78d91c43c52	C3L-00365.T	202184990057_R06C01_Red.idat	202184990057_R06C01_Grn.idat	tumor	784c1981-e44d-456c-81c3-fb12c3f39e33	cadf61f2-6afa-4c79-8e4c-5fc3e279e944
C3L-00368	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00368.A.CPT0063750009.csv.gz	103244989	csv	3e3fed08eacc2fe036532f9891aab01d	C3L-00368.A	203027390081_R08C01_Red.idat	203027390081_R08C01_Grn.idat	tissue_normal	9adbedec-6de7-4b24-9b46-14fe22689d76	f985071e-c654-4846-bfe3-c84176446eb8
C3L-00368	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00368.T.CPT0063730006.csv.gz	103261145	csv	6aa4725a320eb86cb65d2b21bb7d5b72	C3L-00368.T	202178770045_R01C01_Red.idat	202178770045_R01C01_Grn.idat	tumor	741c4a4a-3377-4e71-a802-c230202b0e4b	1ce25fe7-0600-46ce-bff8-8355b11394f1
C3L-00369	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00369.T.CPT0006440009.csv.gz	103271648	csv	3e52b2623776cdaa739bfe8e86548655	C3L-00369.T	202178770083_R02C01_Red.idat	202178770083_R02C01_Grn.idat	tumor	633f73b1-ac4d-4bc8-9e18-3caa9fa66816	855b3fba-4d12-4402-bf16-7505e37991b2
C3L-00369	CCRCC	Methylation_Array	v1.1	20201217	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation.CCRCC_ITH_20201217/C3L-00369.T.CPT0006470006.csv.gz	103011406	csv	378192e2acd369887770849aa2b57c14	C3L-00369.T	204372030161_R03C01_Red.idat	204372030161_R03C01_Grn.idat	tumor	2e740af2-85d3-4aa1-9c41-64c3b4b8a057	27e06e8e-4c71-4681-a329-88e8305d4c94
C3L-00369	CCRCC	Methylation_Array	v1.1	20201217	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation.CCRCC_ITH_20201217/C3L-00369.T.CPT0006520009.csv.gz	103039826	csv	ccc0dc16c1f5adc27214ac3960ac7e7e	C3L-00369.T	204372030079_R04C01_Red.idat	204372030079_R04C01_Grn.idat	tumor	fa97092d-7795-495a-b922-277f11222f01	f7e8073f-4936-42ef-9785-a3c69db7967b
C3L-00395	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00395.T.CPT0010020010.csv.gz	103270684	csv	dd53c020557c2ff9dc349f4fc60936dd	C3L-00395.T	202176290095_R06C01_Red.idat	202176290095_R06C01_Grn.idat	tumor	3ad2b571-3dbd-4245-a2fa-d6becbb75b0f	dad59a32-aebc-483b-bc24-7fc39ab108b6
C3L-00401	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00401.T.CPT0019300010.csv.gz	103273588	csv	cfa529f540ad428fd175aef07fb963c5	C3L-00401.T	202176290046_R01C01_Red.idat	202176290046_R01C01_Grn.idat	tumor	bae536dc-320c-44fb-ae20-8b51aedd0800	6105a4b4-a111-49cd-bdb2-dff96ff0bb54
C3L-00412	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00412.A.CPT0023320009.csv.gz	103257962	csv	8f1493f2a260b185dad30c5fa6d6991e	C3L-00412.A	203028200093_R04C01_Red.idat	203028200093_R04C01_Grn.idat	tissue_normal	f6726fe0-f7ae-4aa6-8b7d-7d70a54128f6	255ff5f9-0e34-49c5-993f-60f52be885f5
C3L-00412	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00412.T.CPT0023310006.csv.gz	103281065	csv	c22a55b4e38775bbeac0116b2e61645f	C3L-00412.T	202176290087_R01C01_Red.idat	202176290087_R01C01_Grn.idat	tumor	a1dbac11-c6c8-486a-8953-c5daa0b62b9d	d34439f5-6796-4054-b19a-0179ad4c74a1
C3L-00413	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00413.T.CPT0009980006.csv.gz	103278008	csv	73e7996b994bcaa30a2f0d6b20e9c66f	C3L-00413.T	202178770006_R02C01_Red.idat	202178770006_R02C01_Grn.idat	tumor	e76175f9-bc4e-444d-97d5-a42fb29d762b	503585b1-fd8e-4f8d-b453-976197936402
C3L-00415	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00415.A.CPT0010060006.csv.gz	103227740	csv	ae03ea823402694392901f88f21303ce	C3L-00415.A	203219640102_R02C01_Red.idat	203219640102_R02C01_Grn.idat	tissue_normal	943aae45-c6d7-4c19-9bd7-c0f7713c2e01	685fe60c-2d8c-495c-a39a-384851c31b57
C3L-00415	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00415.T.CPT0010050006.csv.gz	103288252	csv	45a0f7f620ac54a3781ad3daedb3db4a	C3L-00415.T	202184900111_R06C01_Red.idat	202184900111_R06C01_Grn.idat	tumor	5bee55ac-1179-42be-8761-cc7e0d1a40d3	97dfa8d8-e76f-4ecc-9bce-068862f97005
C3L-00416	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00416.A.CPT0010120009.csv.gz	103247402	csv	944b3333a37897d280a5dc3f79e5f6a9	C3L-00416.A	203027390029_R07C01_Red.idat	203027390029_R07C01_Grn.idat	tissue_normal	d7b31127-223b-4c8d-92df-f497fb13767e	f87e68ad-e700-473a-8c31-96486ef574cc
C3L-00416	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00416.T.CPT0010110006.csv.gz	103266669	csv	060d54773b9879cbfe0054c81576d03c	C3L-00416.T	202184990063_R02C01_Red.idat	202184990063_R02C01_Grn.idat	tumor	0c7fef6d-2e90-4ccd-b9cd-4761fe124b57	a566d64a-d48f-47a3-9050-a57809535ca1
C3L-00418	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00418.T.CPT0006630009.csv.gz	103271816	csv	f96d428cd14e03622c98abcf5947b3d5	C3L-00418.T	202178770008_R02C01_Red.idat	202178770008_R02C01_Grn.idat	tumor	35106cb3-71c4-4e6d-b36b-04e29bfe2723	8ec5886e-540b-4c06-9d6e-18cab5bd7a91
C3L-00418	CCRCC	Methylation_Array	v1.1	20201217	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation.CCRCC_ITH_20201217/C3L-00418.T.CPT0006640009.csv.gz	103024474	csv	eec0db68512f26053dcf8c0bc63ae1c7	C3L-00418.T	204372030139_R04C01_Red.idat	204372030139_R04C01_Grn.idat	tumor	0f262075-705b-42fd-b3fc-f0db3583afb2	886efe6c-f014-41d7-844c-6e6be155d8a8
C3L-00418	CCRCC	Methylation_Array	v1.1	20201217	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation.CCRCC_ITH_20201217/C3L-00418.T.CPT0006670009.csv.gz	103024598	csv	525eba108b3ac2838c6a0f274cd62409	C3L-00418.T	204372030164_R04C01_Red.idat	204372030164_R04C01_Grn.idat	tumor	a12c43f5-1650-474c-ae88-63fa2302f3f8	0f673095-3367-47e1-b142-09a66f0f5f62
C3L-00422	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00422.A.CPT0082890009.csv.gz	103246003	csv	24338166eb3bdd03def0c48349950abc	C3L-00422.A	203028200034_R04C01_Red.idat	203028200034_R04C01_Grn.idat	tissue_normal	c53623ca-84c7-4437-9272-1bd68ef0fb44	8a1461f0-4350-4d39-a000-3a009059dbc6
C3L-00422	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00422.T.CPT0082850010.csv.gz	103264866	csv	7b4f1ca98fb8795b82063b97a795109f	C3L-00422.T	202163530118_R07C01_Red.idat	202163530118_R07C01_Grn.idat	tumor	8e4fd03c-d0a4-4b2c-8fdf-9c001c2dbad7	09b68940-ba36-4a90-9cf9-eadad4f179ff
C3L-00424	GBM	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00424.T.CPT0011630007.csv.gz	103255851	csv	056304789b230c040b3c0d330359eacc	C3L-00424.T	202163550115_R05C01_Red.idat	202163550115_R05C01_Grn.idat	tumor	08dbc76b-d208-4987-8b2d-3a63f58d8005	2282ec3a-6cc1-46c1-b582-3f4e703306ea
C3L-00429	GBM	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00429.T.CPT0011840007.csv.gz	103281692	csv	525e138858132cf5ca738a92088f408e	C3L-00429.T	202184990013_R05C01_Red.idat	202184990013_R05C01_Grn.idat	tumor	2ed6597f-fa92-4b03-aafc-a3bf786ef73a	3c7425fb-3d24-4c98-8944-6a4d73bd2473
C3L-00444	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00444.A.CPT0130570006.csv.gz	103246447	csv	7ad0368fe43943ea7a2b035c2267b729	C3L-00444.A	203219650202_R04C01_Red.idat	203219650202_R04C01_Grn.idat	tissue_normal	db816a66-4d33-4bf4-9a91-8a4af36bd199	c382b116-03f4-492c-ab44-96dbb8a83903
C3L-00444	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00444.T.CPT0130600006.csv.gz	103246863	csv	c6577e107fc2dfe3d44fabc619f2c863	C3L-00444.T	203219640172_R04C01_Red.idat	203219640172_R04C01_Grn.idat	tumor	71085014-704a-4d62-b1ac-e39d87be7e58	ad4f9d96-a87c-4da2-bd1f-203cfaa4885e
C3L-00445	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00445.A.CPT0130440007.csv.gz	103271177	csv	d1ecb5862d1138d02c3496a8dbbcb408	C3L-00445.A	203271750057_R06C01_Red.idat	203271750057_R06C01_Grn.idat	tissue_normal	dbe747d9-2088-43d2-838c-b068505cb043	dbaf6739-bc9a-4c5c-bd6c-22d4505be790
C3L-00445	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00445.T.CPT0130410009.csv.gz	102992511	csv	119713584688efb560c646ce2d3d9626	C3L-00445.T	203028200100_R05C01_Red.idat	203028200100_R05C01_Grn.idat	tumor	2b8e22f9-5a5e-4760-80c3-3bcc5d03084e	c0bd6545-f450-4a73-88a7-1cb4a5e624ca
C3L-00446	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00446.A.CPT0129790006.csv.gz	103036126	csv	7f4e6727f1060d2b2e3080e6124eb344	C3L-00446.A	203028200100_R03C01_Red.idat	203028200100_R03C01_Grn.idat	tissue_normal	3e24dc21-7e4b-425a-b064-cbfb53648809	6139b38e-c8e8-456f-9069-29edcb361594
C3L-00446	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00446.T.CPT0129030006.csv.gz	103231489	csv	a61ccf3f4d7109ac5acb7aa67b5761a4	C3L-00446.T	203220070082_R04C01_Red.idat	203220070082_R04C01_Grn.idat	tumor	c6d9c570-5f67-4c1c-ae28-f70a8eec3a0b	bc616636-7ef6-4f1c-ad2e-aff4b6636da9
C3L-00447	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00447.T.CPT0006900009.csv.gz	103266594	csv	f7c6e7c92421c9ceed5efc5e9eaa7033	C3L-00447.T	202163550072_R02C01_Red.idat	202163550072_R02C01_Grn.idat	tumor	662536f1-4b03-4d05-99ed-76413c86db69	90dcff0b-8ea6-48cc-aa80-468c8d008295
C3L-00447	CCRCC	Methylation_Array	v1.1	20201217	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation.CCRCC_ITH_20201217/C3L-00447.T.CPT0006860009.csv.gz	103037589	csv	60bf7a87e6de1fbfc7b00db27348a03a	C3L-00447.T	204367490151_R04C01_Red.idat	204367490151_R04C01_Grn.idat	tumor	bcc90441-619b-452f-8e88-ee119dc5b378	76e867b5-95e0-4f06-bca4-a0822ba07174
C3L-00447	CCRCC	Methylation_Array	v1.1	20201217	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation.CCRCC_ITH_20201217/C3L-00447.T.CPT0006910009.csv.gz	103023145	csv	bab79e12ce68d59eaf0a6359f9a36d6f	C3L-00447.T	204367490082_R01C01_Red.idat	204367490082_R01C01_Grn.idat	tumor	7fa1fdda-b818-4891-8ca1-71d28278bd2e	a0b2c3d0-ec99-445c-a66f-8423a4ffd0b5
C3L-00448	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3L-00448.T.CPT0010160006.csv.gz	103262451	csv	0001e988759fe8003f1261506ded956c	C3L-00448.T	202163550115_R02C01_Red.idat	202163550115_R02C01_Grn.idat	tumor	d08e3acc-3ecf-479b-88a9-46b778805e24	aa70c016-7c19-43bf-a766-58db0fe32bd8
