# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	sample_name	sample_uuid
C3L-00156	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00156.RNA-Seq.T.hg38.tsv.gz	957024	TSV	e9678bbcc4cc022d8adb032f94b7a723	C3L-00156.RNA-Seq.T.hg38	eb8df055-93e2-48cb-83fa-fbdab3314e5b
C3L-00157	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00157.RNA-Seq.T.hg38.tsv.gz	1003259	TSV	85c047de6ef6cda68346be023c0752b0	C3L-00157.RNA-Seq.T.hg38	7a0f6117-e9ad-4ea8-8551-8de9a13e9504
C3L-00161	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00161.RNA-Seq.T.hg38.tsv.gz	1010636	TSV	1271dd60a2f4bf64397617aa4c78525f	C3L-00161.RNA-Seq.T.hg38	661a5d3a-cec6-48b0-8232-1185b45029ff
C3L-00165	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00165.RNA-Seq.A.hg38.tsv.gz	1022732	TSV	830da1fe5409956f7f0d51a58062cf23	C3L-00165.RNA-Seq.A.hg38	18bbaad9-b618-4a12-b0e7-93286fd89fe2
C3L-00165	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00165.RNA-Seq.T.hg38.tsv.gz	974133	TSV	2029f0c3c4f406074b407ebe1425d842	C3L-00165.RNA-Seq.T.hg38	02c2cc0b-03c1-4a9c-ba93-e2844152a31d
C3L-00183	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00183.RNA-Seq.T.hg38.tsv.gz	972443	TSV	8ec2a3da8a6d40b327f0ecf97cf090e3	C3L-00183.RNA-Seq.T.hg38	7189d3e3-ad1a-469e-ba4b-5b51e5001930
C3L-00189	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00189.RNA-Seq.genomic.T.hg38.tsv.gz	1015607	TSV	e66952f5e993d1c8ef2506f33ff17404	C3L-00189.RNA-Seq.genomic.T.hg38	d612777d-91df-49a9-819a-162647f7ae15
C3L-00263	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00263.RNA-Seq.A.hg38.tsv.gz	1013949	TSV	27cfe84d063fe73d70ba35100eab6efc	C3L-00263.RNA-Seq.A.hg38	5d489d11-3126-49b4-8f9b-6db096ab6593
C3L-00263	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00263.RNA-Seq.T.hg38.tsv.gz	1023582	TSV	fdd742e8241021a0a0e6ab74eafc8508	C3L-00263.RNA-Seq.T.hg38	86d3a588-c1e9-47a2-ad25-5be74c80e583
C3L-00265	GBM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00265.RNA-Seq.T.hg38.tsv.gz	1024655	TSV	3752f1b7b9b9ce241b594c42770a71dc	C3L-00265.RNA-Seq.T.hg38	0ff3bb9f-a27e-4277-a231-d7f60c120f3a
C3L-00275	CM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CM/CPTAC3_CM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00275.RNA-Seq.T.hg38.tsv.gz	957609	TSV	9ba2d411ef057f687217679cd8562bf0	C3L-00275.RNA-Seq.T.hg38	6aa536fa-6e80-4e33-a29d-66837225fd02
C3L-00277	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00277.RNA-Seq.genomic.T.hg38.tsv.gz	928788	TSV	130b05c39bb0f3625cf5e9d38bfb5077	C3L-00277.RNA-Seq.genomic.T.hg38	5044465f-6d5a-4f30-b024-c0dbb7144ad1
C3L-00278	GBM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00278.RNA-Seq.T.hg38.tsv.gz	1038327	TSV	3b67d8bc498ff5aa6c2602c21ccd82a2	C3L-00278.RNA-Seq.T.hg38	04f32a49-8b55-4e0e-9784-8ddf32bf26d8
C3L-00279	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00279.RNA-Seq.A.hg38.tsv.gz	991984	TSV	da75be083d5bd44881c8c0099bdff1c1	C3L-00279.RNA-Seq.A.hg38	178ee7a0-4ac4-44c9-b431-5f00f05f27ae
C3L-00279	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00279.RNA-Seq.T.hg38.tsv.gz	1017287	TSV	6e9b7332d417090793757b55258fa05a	C3L-00279.RNA-Seq.T.hg38	5beaacfa-932c-4a95-9f6c-89f125232f3e
C3L-00349	GBM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00349.RNA-Seq.T.hg38.tsv.gz	1025579	TSV	bb37bc4de7bd885b40ec4d8ede41192a	C3L-00349.RNA-Seq.T.hg38	9083be41-d68a-461f-b988-87dce67e20a3
C3L-00356	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00356.RNA-Seq.T.hg38.tsv.gz	1030998	TSV	c95f5c23e2f12c4b6dd2baac72397de7	C3L-00356.RNA-Seq.T.hg38	81eb058f-ba86-4c0b-b708-8790c9e19fed
C3L-00358	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00358.RNA-Seq.T.hg38.tsv.gz	986385	TSV	f3dc4f4da3c1ce08f467d2fff7267ac8	C3L-00358.RNA-Seq.T.hg38	c60ce9a5-acdf-42eb-a99f-9bfd672aa447
C3L-00359	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00359.RNA-Seq.T.hg38.tsv.gz	958694	TSV	fdaf79724a2bd982a22c0716209c3f7e	C3L-00359.RNA-Seq.T.hg38	8a307e5e-b381-4a0d-8a8d-1d0cfbe19f93
C3L-00360	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00360.RNA-Seq.A.hg38.tsv.gz	983727	TSV	1a62cdce07703640c7f0e714b5f355c9	C3L-00360.RNA-Seq.A.hg38	a48bc19a-e802-4e05-af6b-18c0751573a6
C3L-00360	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00360.RNA-Seq.T.hg38.tsv.gz	978155	TSV	74792491130c52c9ad5cd899c32a456b	C3L-00360.RNA-Seq.T.hg38	64682d23-6f19-4dab-af73-d53993a0acf8
C3L-00361	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00361.RNA-Seq.prov.CPT0002430005.tsv.gz	958087	TSV	fc8f139bcbb6913feebc68dda45bc806	C3L-00361.RNA-Seq.genomic.T.hg38	13f0ceab-a0f8-47a1-aca6-0535102e9b6f
C3L-00361	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00361.RNA-Seq.prov.CPT0002450006.tsv.gz	1005632	TSV	79cf3cd4d31da62e5e527f5435a21962	C3L-00361.RNA-Seq.genomic.A.hg38	dfaec168-35fd-4325-80c5-e0e78d817744
C3L-00362	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00362.RNA-Seq.T.hg38.tsv.gz	989460	TSV	ec1b420a4d15ad758d2ac8b1b0335937	C3L-00362.RNA-Seq.T.hg38	ade331df-1422-41e5-9264-63bd0472dc7c
C3L-00365	GBM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00365.RNA-Seq.T.hg38.tsv.gz	1029895	TSV	97a7779cff8002bb036a7f8fbf398be0	C3L-00365.RNA-Seq.T.hg38	80b3658b-b3ff-4a3f-af7d-e5a510d90d69
C3L-00368	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00368.RNA-Seq.A.hg38.tsv.gz	982284	TSV	94f9382e8f380a86fa3c3fe8cdc501d7	C3L-00368.RNA-Seq.A.hg38	8ef235c9-2fdc-4ad7-b730-0fa001aa03ed
C3L-00368	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00368.RNA-Seq.T.hg38.tsv.gz	1020435	TSV	f388810a39d4e5a3c251cb5e3de41620	C3L-00368.RNA-Seq.T.hg38	27eaee81-083d-46a9-8654-42b15504ae55
C3L-00369	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00369.RNA-Seq.A.hg38.tsv.gz	1034957	TSV	3ccbf42bf3a35934e19957e45a00f89c	C3L-00369.RNA-Seq.A.hg38	819c5247-d804-4a1d-a153-06de37ca43e6
C3L-00369	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00369.RNA-Seq.T.hg38.tsv.gz	992845	TSV	9078f9a58b0dce8654cd834bd7d1bd62	C3L-00369.RNA-Seq.T.hg38	73473513-b4ca-4bf4-8458-e98373b54fc5
C3L-00369	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3L-00369.RNA-Seq.genomic.T.HET_o25lqN.hg38.tsv.gz	995915	TSV	858ef706c1b1f86c9eaa3f3185863056	C3L-00369.RNA-Seq.genomic.T.HET_o25lqN.hg38	b659b012-1d43-4aa4-9b45-1239948e55b8
C3L-00369	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3L-00369.RNA-Seq.genomic.T.HET_qx1JJ0.hg38.tsv.gz	1000972	TSV	208e27df5fa8cfe5a71c721a300e1de8	C3L-00369.RNA-Seq.genomic.T.HET_qx1JJ0.hg38	5a49317b-69c3-4ce3-bc56-eed8cc1eb543
C3L-00395	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00395.RNA-Seq.genomic.A.hg38.tsv.gz	1004461	TSV	6e33dd55364ee6deb8eb4193b0008790	C3L-00395.RNA-Seq.genomic.A.hg38	68478b4b-f188-4bde-91b7-5f65df9f3551
C3L-00395	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00395.RNA-Seq.genomic.T.hg38.tsv.gz	982398	TSV	8f9af3b6727d82636ab34956f847eaf5	C3L-00395.RNA-Seq.genomic.T.hg38	4d4e9a22-c614-40da-b130-c230a07eb8eb
C3L-00401	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00401.RNA-Seq.genomic.T.hg38.tsv.gz	916099	TSV	ca5653dcef84a13d1c063adda65eec6d	C3L-00401.RNA-Seq.genomic.T.hg38	4d93b645-a43e-4287-a9f4-a8b32dc4f81c
C3L-00412	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00412.RNA-Seq.A.hg38.tsv.gz	959133	TSV	2f98382887af25d7df27f8a3009aec81	C3L-00412.RNA-Seq.A.hg38	6dfdb237-35b2-4d55-9beb-8b3a762d112e
C3L-00412	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00412.RNA-Seq.T.hg38.tsv.gz	969326	TSV	186b03b0182fc2337a9b4e8eae389858	C3L-00412.RNA-Seq.T.hg38	03b4971c-3d54-463f-8cf0-fdf562ae7c27
C3L-00413	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00413.RNA-Seq.T.hg38.tsv.gz	998043	TSV	adac29da01adbc968490486c52906af2	C3L-00413.RNA-Seq.T.hg38	21660938-ea90-4efb-94a3-422596b2d3d5
C3L-00415	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00415.RNA-Seq.A.hg38.tsv.gz	1010195	TSV	60331baf29360f48fe20046a4d7990ea	C3L-00415.RNA-Seq.A.hg38	3e918186-69a1-4178-a7f2-511c7c196c66
C3L-00415	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00415.RNA-Seq.T.hg38.tsv.gz	969548	TSV	7c1dcf846c5fefa19f4cf9753182dfeb	C3L-00415.RNA-Seq.T.hg38	c12a30be-8ed0-4559-8618-d8db71e5a5d3
C3L-00416	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00416.RNA-Seq.A.hg38.tsv.gz	1003731	TSV	4136411c951608f682d32db5572e9d84	C3L-00416.RNA-Seq.A.hg38	9b8575b3-76aa-4a98-941c-a9005440842f
C3L-00416	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00416.RNA-Seq.T.hg38.tsv.gz	957882	TSV	5627624086a1525c912bcf887432e198	C3L-00416.RNA-Seq.T.hg38	39396ad6-b813-40eb-a7d6-e2027f3dffa2
C3L-00418	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00418.RNA-Seq.A.hg38.tsv.gz	998191	TSV	2164edd25607b5527c2e26b4615b62cc	C3L-00418.RNA-Seq.A.hg38	c06852ce-dca0-4b55-a6ff-2beb56044666
C3L-00418	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00418.RNA-Seq.T.hg38.tsv.gz	964700	TSV	eecde179e88cac32641fa04caeda3dbb	C3L-00418.RNA-Seq.T.hg38	b1cc63f0-8d40-4de7-b8de-2b3022cf24f5
C3L-00418	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3L-00418.RNA-Seq.genomic.T.HET_o2L86Y.hg38.tsv.gz	972636	TSV	9043d4a96bd9e3233a8a1a5864e41d36	C3L-00418.RNA-Seq.genomic.T.HET_o2L86Y.hg38	a9f7201c-67ba-4c38-9ffe-8e4e849f1c41
C3L-00418	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3L-00418.RNA-Seq.genomic.T.HET_o2qEqA.hg38.tsv.gz	966791	TSV	3adb38b4edd4e08220d5be64a666fb4a	C3L-00418.RNA-Seq.genomic.T.HET_o2qEqA.hg38	c4efa733-a8b0-4a56-88d0-537144ee8ebb
C3L-00422	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00422.RNA-Seq.A.hg38.tsv.gz	1003421	TSV	bcca5ada40551ac1e12d24ce50ade989	C3L-00422.RNA-Seq.A.hg38	10172094-9c35-4c85-b3bc-7572088a0e8d
C3L-00422	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00422.RNA-Seq.T.hg38.tsv.gz	979950	TSV	5f1ef567bf24e49ba040f4578f31792f	C3L-00422.RNA-Seq.T.hg38	37775531-d7f8-4021-8dc1-ed5a4abe2744
C3L-00424	GBM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00424.RNA-Seq.T.hg38.tsv.gz	938523	TSV	94803971d8f0861a87176fd8e697e62b	C3L-00424.RNA-Seq.T.hg38	7bf91a44-8d05-4256-84e6-6b613290dbf4
C3L-00429	GBM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00429.RNA-Seq.T.hg38.tsv.gz	1016410	TSV	06cafc527c1964ba9e2aef4ea624e691	C3L-00429.RNA-Seq.T.hg38	b5811833-d5f9-4410-871f-d2e9c736d198
C3L-00444	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00444.RNA-Seq.A.hg38.tsv.gz	1003982	TSV	c4ed3c32a0a8a6857b454082e4063445	C3L-00444.RNA-Seq.A.hg38	2bd72ff4-1872-4717-b241-33f8b9b73a74
C3L-00444	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00444.RNA-Seq.T.hg38.tsv.gz	1017860	TSV	a1bca42e94e144fd5bf6fc33ad6ed90b	C3L-00444.RNA-Seq.T.hg38	d266ca40-83db-425a-88c9-7c5665dc381e
C3L-00445	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00445.RNA-Seq.A.hg38.tsv.gz	996355	TSV	1cea73e34b68a17931aff3c27cbad334	C3L-00445.RNA-Seq.A.hg38	a4de6edf-6f89-4b29-aeda-e1a41581395e
C3L-00445	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00445.RNA-Seq.T.hg38.tsv.gz	1022521	TSV	fe33a1851eb0c760ae26844e9a2b77a3	C3L-00445.RNA-Seq.T.hg38	8382a663-2fce-4096-bb97-6d5eee3a7234
C3L-00446	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00446.RNA-Seq.A.hg38.tsv.gz	1053914	TSV	82bc128802685f41c867e7a300da06ab	C3L-00446.RNA-Seq.A.hg38	d2b2471e-4251-4e4c-bd37-57329a921578
C3L-00446	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00446.RNA-Seq.T.hg38.tsv.gz	1046726	TSV	ed6b3a6fbac1984f50c3c9ab946ecda8	C3L-00446.RNA-Seq.T.hg38	0f2e8015-f3fb-426a-bf6c-4b133456c2c6
C3L-00447	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00447.RNA-Seq.A.hg38.tsv.gz	962022	TSV	dbf9aaa0a87a06e5834829e65c052aa1	C3L-00447.RNA-Seq.A.hg38	3423984f-ae86-47a6-857f-d11463f8643e
C3L-00447	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00447.RNA-Seq.T.hg38.tsv.gz	1000699	TSV	86e76d18f38e86860924d6228e653747	C3L-00447.RNA-Seq.T.hg38	bc5c16a3-7029-4b9d-8a9e-65d6a8e2e003
C3L-00447	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3L-00447.RNA-Seq.genomic.T.HET_o2GZvB.hg38.tsv.gz	988141	TSV	e7fbe9ea28efbd619c7059008d889780	C3L-00447.RNA-Seq.genomic.T.HET_o2GZvB.hg38	e86eb722-c99e-4360-87c4-04d7326e9bcc
C3L-00447	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3L-00447.RNA-Seq.genomic.T.HET_o2wlmA.hg38.tsv.gz	989013	TSV	4287844b0b2292fff94e6bbe19b2bdad	C3L-00447.RNA-Seq.genomic.T.HET_o2wlmA.hg38	70f90b3e-e00e-4969-af98-60327512caf3
C3L-00448	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00448.RNA-Seq.A.hg38.tsv.gz	998161	TSV	2b516d14519bc2cb75f11419665d0e10	C3L-00448.RNA-Seq.A.hg38	8e3e6468-cdea-401d-8da2-7a8be7db5cdb
C3L-00448	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00448.RNA-Seq.T.hg38.tsv.gz	943496	TSV	6b18c8978648b501095e5a3d79b2c5ea	C3L-00448.RNA-Seq.T.hg38	7bb6052c-05a3-4b03-85f5-cd3790e98a0f
C3L-00449	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00449.RNA-Seq.T.hg38.tsv.gz	1005840	TSV	d27872c0e428a106339ab37ac9f39136	C3L-00449.RNA-Seq.T.hg38	c17a5b58-407d-48a2-8d7d-889ca33b698b
C3L-00452	AML	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/AML/CPTAC3_AML_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00452.RNA-Seq.Tbm.hg38.tsv.gz	926674	TSV	67e16bcef6c0644b0516d2684cd676f4	C3L-00452.RNA-Seq.Tbm.hg38	d458ad28-fe03-4af0-9da4-570e9bffe556
C3L-00453	AML	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/AML/CPTAC3_AML_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00453.RNA-Seq.Tbm.hg38.tsv.gz	948916	TSV	280b0361fdcc2da5e84e6c33b421c3db	C3L-00453.RNA-Seq.Tbm.hg38	dac71cac-6e35-4071-983d-c460b3f93819
C3L-00455	AML	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/AML/CPTAC3_AML_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00455.RNA-Seq.Tbm.hg38.tsv.gz	941972	TSV	9e74f65f7e8a313743fd3f0982baeb9f	C3L-00455.RNA-Seq.Tbm.hg38	d864bd21-ee90-461f-9ddd-bfe9a53d9e4f
C3L-00457	AML	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/AML/CPTAC3_AML_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00457.RNA-Seq.Tbm.hg38.tsv.gz	954251	TSV	eabcd6ef4dfe6bfbe24c0159dd8e2874	C3L-00457.RNA-Seq.Tbm.hg38	7d9370a0-942a-4531-a8ef-1d527d0348f5
